transaction_id,cart_size,transaction_amount,transaction_type,transaction_status,customer_age_group,session_duration,time_spent_on_payment_page,customer_ip_location,card_expiration_delay,payment_method,login_status,time_since_account_creation,ip_address_previous_transactions,user_segment,product_views_during_session,visit_origin,device_type,flag
3288118,2,105,product,complete,,18.15,37.88,local,21,creditcard,logged-in,660,0,AE1R,6.0,paid,mobile,0
3055806,1,62,product,pending,26-35,9.62,29.49,local,15,creditcard,logged-in,1225,1,M0BQ,8.0,search engine,app,0
3141867,1,36,product,complete,26-35,10.45,,local,-1,3rd party,logged-in,684,2,AE1R,3.0,email,mobile,0
3110953,3,110,product,complete,18-25,34.0,,local,-1,instore,logged-in,-99999,1,,7.0,search engine,app,0
3147134,2,86,product,complete,26-35,22.6,27.48,non-eu/unknown,17,creditcard,logged-in,734,0,Q7Y0,7.0,direct,app,0
3036773,3,213,product,complete,56+,15.36,33.07,local,20,creditcard,logged-in,235,1,PTLP,5.0,direct,desktop,0
3112673,1,46,product,complete,,9.37,28.37,local,16,creditcard,logged-in,0,0,,2.0,email,desktop,0
3089296,1,39,product,complete,18-25,7.83,37.83,local,20,creditcard,logged-in,754,1,UP79,11.0,paid,desktop,0
3094405,3,146,product,complete,,33.68,27.11,local,18,creditcard,guest,-99999,0,,5.0,direct,mobile,0
3197108,2,155,product,complete,,30.21,,local,-1,3rd party,logged-in,504,1,Q7Y0,6.0,direct,desktop,1
3292967,1,42,product,complete,18-25,10.97,41.01,local,20,creditcard,logged-in,625,0,928S,4.0,search engine,app,0
3235885,1,42,product,complete,26-35,3.33,,local,-1,3rd party,logged-in,849,0,LMYN,6.0,direct,mobile,0
3149275,5,202,product,complete,26-35,45.57,31.8,local,24,creditcard,logged-in,378,0,UPET,3.0,direct,desktop,0
3197306,1,58,product,complete,,,,local,-2,creditcard,logged-in,504,0,UJ8H,,,,1
3187217,1,53,product,complete,56+,,,local,15,creditcard,logged-in,247,0,NZ9Z,,,,0
3210648,2,131,product,complete,,12.02,31.07,local,18,creditcard,logged-in,0,1,,8.0,direct,desktop,0
3144692,1,78,product,complete,18-25,7.13,31.74,local,23,creditcard,logged-in,1098,0,ME7O,6.0,email,app,0
3053215,1,38,service,complete,18-25,7.06,44.08,local,30,creditcard,logged-in,1137,1,I7IW,11.0,paid,mobile,1
3076291,1,29,product,complete,,12.85,25.83,local,22,creditcard,logged-in,468,1,TZOP,5.0,search engine,mobile,0
3051862,2,127,product,complete,46-55,14.9,,eu,-1,3rd party,logged-in,195,0,AE1R,7.0,paid,mobile,0
3016735,2,101,product,complete,,12.34,34.09,local,16,creditcard,logged-in,417,1,H1KS,5.0,search engine,desktop,0
3130806,2,123,product,complete,,16.54,25.3,local,9,creditcard,logged-in,0,0,,5.0,email,desktop,0
3096005,1,51,product,complete,26-35,,,local,28,creditcard,logged-in,-99999,1,,,,,1
3050203,1,36,product,complete,,12.9,,local,-1,instore,logged-in,611,1,Y8Z7,7.0,direct,desktop,0
3021919,3,155,product,complete,,18.88,,local,-1,instore,logged-in,521,0,Q7Y0,7.0,email,desktop,0
3022495,2,82,product,complete,26-35,20.81,,local,-1,creditcard,logged-in,1305,0,WZWX,8.0,direct,mobile,1
3006594,1,40,product,complete,,9.52,,eu,-1,instore,guest,-99999,2,,6.0,search engine,desktop,0
3088216,1,58,product,complete,,,,local,-1,3rd party,guest,-99999,0,,,,,0
3287639,2,125,product,complete,,14.16,34.29,eu,27,creditcard,guest,-99999,1,,5.0,direct,desktop,0
3262702,1,54,product,complete,,14.65,40.09,local,18,creditcard,guest,-99999,0,,4.0,direct,mobile,0
3271621,1,66,product,complete,,6.25,42.84,local,20,creditcard,guest,-99999,2,,3.0,email,mobile,0
3001115,3,151,product,complete,,21.44,,local,-1,instore,guest,-99999,0,,6.0,direct,mobile,0
3228622,1,59,product,complete,,11.57,,local,-1,creditcard,guest,-99999,0,,1.0,email,mobile,1
3002985,3,167,product,complete,,12.54,42.54,local,24,creditcard,guest,-99999,2,,5.0,search engine,desktop,0
3087187,1,60,product,complete,,11.7,23.96,local,22,creditcard,logged-in,172,0,HXJI,8.0,paid,desktop,1
3087391,2,134,product,complete,,20.77,35.88,local,20,creditcard,logged-in,689,0,ME7O,4.0,search engine,desktop,0
3226666,2,85,product,complete,18-25,14.61,40.82,local,17,creditcard,guest,1048,0,HQTL,9.0,paid,app,0
3286436,1,43,product,complete,,8.22,,local,-1,4x,logged-in,0,0,,7.0,email,desktop,0
3094473,2,107,product,complete,46-55,12.03,36.86,local,19,creditcard,logged-in,207,0,X254,2.0,direct,desktop,0
3179425,4,208,product,complete,,60.28,29.51,local,20,creditcard,logged-in,306,0,HQTL,3.0,paid,mobile,0
3055564,1,37,product,complete,,12.06,30.36,eu,14,creditcard,logged-in,510,0,Y8Z7,5.0,search engine,mobile,0
3122136,3,178,product,complete,,15.95,35.12,local,17,creditcard,logged-in,479,1,Y8Z7,3.0,direct,mobile,0
3144587,2,98,product,complete,,20.39,38.55,local,13,creditcard,guest,-99999,0,,10.0,direct,mobile,0
3194655,2,91,product,complete,56+,14.42,32.93,eu,18,creditcard,logged-in,1002,0,M0BQ,6.0,direct,desktop,0
3218302,1,17,product,complete,,14.46,,eu,-2,creditcard,guest,-99999,2,,3.0,paid,desktop,1
3240019,2,85,product,complete,,14.58,30.74,local,18,creditcard,guest,-99999,1,,5.0,direct,mobile,0
3213117,1,59,product,complete,,9.66,18.28,local,20,creditcard,logged-in,269,0,I7IW,8.0,search engine,mobile,0
3070246,2,68,service,complete,26-35,12.46,,local,-1,3rd party,logged-in,771,0,GIKJ,5.0,search engine,mobile,0
3243249,3,218,product,complete,,18.05,,non-eu/unknown,-1,3rd party,logged-in,70,2,3R3T,7.0,search engine,mobile,0
3216385,1,58,product,complete,,3.7199999999999998,,local,-1,instore,logged-in,0,0,,6.0,search engine,mobile,0
3299154,1,35,product,complete,18-25,8.95,17.19,local,15,creditcard,logged-in,0,1,,6.0,search engine,desktop,1
3087238,2,121,product,complete,36-45,16.06,30.97,eu,25,creditcard,logged-in,0,2,,9.0,search engine,mobile,0
3232615,1,36,product,complete,36-45,6.89,36.28,eu,21,creditcard,logged-in,1022,2,X254,2.0,search engine,app,0
3080269,2,75,product,complete,56+,10.75,,local,-1,4x,logged-in,650,0,LMYN,9.0,paid,mobile,0
3287897,1,67,product,complete,,12.58,,local,-1,instore,guest,-99999,1,,5.0,search engine,desktop,0
3199237,1,60,product,complete,26-35,8.66,,local,-1,instore,logged-in,302,0,7ZUQ,4.0,direct,desktop,0
3053777,1,57,product,complete,26-35,7.55,31.79,local,15,creditcard,logged-in,1114,2,HACU,5.0,direct,app,0
3263092,1,64,product,complete,,5.07,30.84,eu,13,creditcard,logged-in,533,2,X254,7.0,direct,desktop,0
3030211,1,35,product,complete,26-35,8.46,,local,-1,instore,logged-in,1421,0,3R3T,13.0,search engine,mobile,0
3021137,2,110,product,complete,,20.81,32.34,local,14,creditcard,guest,-99999,0,,3.0,email,mobile,0
3266738,3,131,service,complete,26-35,24.59,30.75,local,16,creditcard,logged-in,618,0,M0BQ,6.0,search engine,desktop,0
3130148,4,142,product,complete,18-25,32.2,29.0,local,18,creditcard,guest,495,0,OTLH,4.0,paid,mobile,1
3185153,1,77,product,complete,46-55,9.28,,local,-1,3rd party,logged-in,619,0,928S,6.0,direct,mobile,0
3276575,3,197,product,complete,,18.09,33.37,local,9,creditcard,logged-in,0,0,,4.0,paid,mobile,0
3079362,1,22,product,complete,26-35,,,eu,18,creditcard,logged-in,230,1,HXJI,,,,0
3269925,3,211,product,complete,18-25,30.93,26.88,local,14,creditcard,logged-in,533,2,T76E,7.0,direct,mobile,0
3158497,2,107,product,complete,36-45,10.6,29.15,local,15,creditcard,logged-in,1689,1,X254,3.0,search engine,desktop,0
3164824,2,53,product,complete,36-45,16.49,32.82,local,18,creditcard,logged-in,831,0,WZWX,10.0,search engine,app,0
3240499,4,112,service,complete,,40.71,34.59,local,20,creditcard,logged-in,587,2,JYYA,3.0,search engine,mobile,0
3144168,2,145,product,complete,,12.22,28.16,local,21,creditcard,guest,-99999,0,,8.0,paid,mobile,0
3071562,1,65,product,complete,,9.59,,local,-1,instore,logged-in,0,0,,9.0,direct,desktop,0
3011954,3,196,product,complete,56+,15.8,20.33,local,16,creditcard,logged-in,492,0,I7IW,6.0,direct,mobile,0
3137759,1,72,product,complete,,12.33,30.0,local,18,creditcard,logged-in,216,0,Q7Y0,8.0,email,mobile,0
3002994,4,165,product,complete,,24.21,25.1,local,19,creditcard,logged-in,0,1,,2.0,search engine,mobile,0
3257767,2,112,product,complete,,20.64,30.54,local,17,creditcard,logged-in,1278,0,NZ9Z,6.0,direct,mobile,0
3012481,3,203,product,complete,,15.29,,local,-1,instore,logged-in,954,0,Q7Y0,13.0,search engine,mobile,0
3085627,1,33,product,complete,36-45,5.32,28.83,non-eu/unknown,20,creditcard,logged-in,-99999,1,,7.0,direct,app,0
3037546,2,76,product,complete,46-55,26.07,26.16,local,19,creditcard,logged-in,608,0,NZ9Z,3.0,paid,mobile,0
3069556,2,61,product,complete,,20.34,36.62,eu,14,creditcard,guest,-99999,2,,5.0,direct,desktop,0
3131526,3,145,product,complete,26-35,36.86,,local,-1,3rd party,logged-in,-99999,1,,7.0,paid,app,0
3018622,3,146,product,complete,36-45,27.24,34.4,eu,17,creditcard,logged-in,-99999,1,,5.0,search engine,app,0
3123239,2,104,product,complete,,6.76,29.81,eu,12,creditcard,guest,-99999,0,,9.0,email,desktop,0
3042133,1,35,product,complete,36-45,,,local,14,creditcard,logged-in,1047,0,HACU,,,,0
3172765,1,70,product,complete,18-25,6.34,38.96,local,16,creditcard,logged-in,0,0,,6.0,paid,app,0
3194787,1,22,product,complete,26-35,6.29,,local,-1,4x,logged-in,158,0,QIB9,12.0,direct,app,0
3272298,2,51,product,complete,,26.99,34.98,eu,14,creditcard,logged-in,0,0,,9.0,direct,mobile,0
3060432,1,26,product,complete,,4.43,,local,-1,3rd party,guest,-99999,0,,7.0,direct,mobile,0
3104973,4,212,product,complete,36-45,36.29,22.49,eu,24,creditcard,logged-in,640,0,Q7Y0,4.0,direct,mobile,0
3055011,2,99,service,complete,,14.73,31.75,non-eu/unknown,14,3rd party,guest,-99999,0,,6.0,search engine,desktop,1
3029335,4,110,product,complete,,40.25,37.25,local,16,creditcard,guest,-99999,0,,4.0,search engine,mobile,0
3067512,2,84,product,complete,26-35,24.14,,local,-1,3rd party,logged-in,904,0,QIB9,9.0,paid,mobile,0
3098699,2,113,product,complete,,8.77,25.8,local,10,3rd party,guest,-99999,1,,4.0,paid,mobile,1
3078085,2,146,product,complete,,16.42,35.48,local,16,creditcard,guest,-99999,0,,6.0,direct,mobile,0
3168042,1,12,product,complete,26-35,15.0,23.45,local,25,creditcard,logged-in,1209,2,M0BQ,3.0,paid,app,0
3121129,3,115,product,complete,18-25,24.41,27.32,local,15,creditcard,logged-in,-99999,0,,6.0,direct,app,0
3095876,1,61,product,complete,,8.78,43.14,local,20,3rd party,guest,-99999,1,,8.0,direct,mobile,1
3062164,1,46,product,complete,26-35,12.97,33.43,non-eu/unknown,12,creditcard,logged-in,887,1,3R3T,8.0,email,mobile,0
3136158,3,212,product,complete,,27.89,20.14,local,24,creditcard,guest,-99999,0,,11.0,direct,mobile,0
3125835,1,30,product,complete,26-35,4.66,26.63,local,19,creditcard,logged-in,344,0,HQTL,5.0,search engine,app,0
3132776,2,107,service,complete,,12.05,28.35,local,18,creditcard,logged-in,528,1,HQTL,6.0,direct,mobile,0
3007981,3,86,product,complete,,33.56,29.77,local,17,creditcard,guest,-99999,0,,4.0,direct,mobile,0
3295275,2,129,product,complete,36-45,16.42,25.52,eu,18,creditcard,logged-in,45,2,M0BQ,2.0,direct,desktop,0
3284716,1,43,product,complete,,10.1,,local,0,creditcard,logged-in,0,2,,3.0,search engine,mobile,1
3206581,2,102,product,complete,,16.37,,local,-1,3rd party,logged-in,0,0,,5.0,email,desktop,0
3189259,3,126,product,complete,,39.63,,local,-1,instore,guest,-99999,0,,8.0,search engine,mobile,0
3082818,1,54,product,complete,,10.0,,local,-1,instore,logged-in,1050,0,Q7Y0,10.0,search engine,mobile,0
3027256,4,103,product,complete,,32.62,,local,-1,instore,guest,-99999,0,,6.0,paid,mobile,0
3017111,2,65,product,complete,46-55,20.65,,local,-1,3rd party,logged-in,0,0,,3.0,paid,mobile,0
3182409,1,55,product,complete,,9.66,,local,-1,3rd party,guest,-99999,0,,6.0,search engine,desktop,0
3031221,2,80,product,complete,,6.09,,eu,-1,instore,logged-in,646,0,M0BQ,6.0,email,mobile,0
3028474,1,66,product,complete,,4.29,24.55,local,16,creditcard,guest,-99999,0,,11.0,paid,desktop,0
3238882,1,69,product,complete,26-35,9.85,24.23,local,29,creditcard,logged-in,1182,0,Y8Z7,4.0,search engine,mobile,0
3207397,1,51,product,complete,,14.52,,local,-1,instore,guest,-99999,1,,8.0,search engine,desktop,0
3069055,1,63,product,complete,,11.89,29.46,local,15,creditcard,logged-in,370,1,Q7Y0,7.0,search engine,mobile,0
3044745,1,65,product,complete,,8.95,,local,-1,3rd party,logged-in,670,2,NZ9Z,4.0,direct,mobile,0
3040672,2,93,product,complete,,28.34,,eu,-1,instore,logged-in,633,0,T76E,7.0,direct,mobile,0
3071991,3,166,product,complete,,45.46,34.78,local,16,creditcard,guest,-99999,1,,7.0,paid,desktop,0
3117229,1,32,product,complete,,13.56,38.06,local,11,creditcard,guest,-99999,0,,4.0,search engine,desktop,0
3127427,3,100,product,complete,,24.5,,eu,-1,instore,guest,-99999,1,,7.0,email,desktop,0
3136633,2,52,product,complete,18-25,24.44,,local,-1,3rd party,logged-in,0,0,,8.0,search engine,mobile,0
3193622,1,60,product,complete,,8.4,,eu,-1,instore,guest,-99999,0,,4.0,search engine,mobile,0
3180662,2,93,product,complete,,,,local,17,creditcard,guest,-99999,0,,,,,0
3082785,2,76,product,complete,18-25,26.4,18.64,local,13,creditcard,logged-in,724,0,T76E,1.0,direct,mobile,1
3297015,2,99,product,complete,,20.41,37.78,eu,19,4x,guest,-99999,4,,8.0,direct,mobile,1
3295184,2,65,product,complete,26-35,12.88,29.95,local,14,creditcard,logged-in,0,0,,5.0,search engine,mobile,0
3257169,1,41,product,complete,,7.03,13.67,local,11,creditcard,guest,-99999,1,,4.0,direct,mobile,0
3079812,1,69,service,complete,56+,9.44,22.1,local,16,3rd party,logged-in,377,1,HQTL,2.0,direct,mobile,1
3293064,1,34,product,pending,56+,,,local,14,creditcard,logged-in,525,0,HQTL,,,,0
3284589,2,86,product,complete,56+,26.89,26.82,local,24,creditcard,logged-in,699,0,X254,9.0,direct,desktop,0
3026706,3,98,product,complete,,27.38,,local,-1,4x,logged-in,0,0,,3.0,direct,desktop,0
3235771,3,90,product,complete,,39.13,34.27,local,29,creditcard,logged-in,408,1,HACU,8.0,search engine,desktop,0
3204419,2,126,product,complete,26-35,26.34,18.39,local,18,creditcard,logged-in,0,1,,7.0,search engine,mobile,0
3102871,1,52,product,complete,,10.07,33.0,local,20,creditcard,guest,-99999,2,,8.0,email,desktop,0
3086039,1,49,product,complete,,10.39,,local,-1,3rd party,guest,-99999,1,,5.0,paid,desktop,0
3295879,1,59,product,complete,,8.67,,local,-1,4x,guest,-99999,1,,2.0,search engine,mobile,0
3235538,2,113,product,pending,,18.96,33.27,local,17,creditcard,guest,-99999,2,,7.0,direct,desktop,0
3221863,4,191,product,complete,,78.31,,local,0,creditcard,guest,-99999,2,,3.0,email,app,1
3115963,3,151,product,complete,,21.76,29.25,local,18,creditcard,guest,-99999,0,,7.0,email,mobile,0
3252562,2,96,product,complete,,20.18,31.61,local,22,creditcard,logged-in,0,0,,8.0,search engine,desktop,0
3159226,1,29,product,complete,,9.14,41.46,local,17,creditcard,guest,-99999,1,,6.0,search engine,mobile,0
3271864,2,122,product,complete,26-35,14.76,25.68,local,11,creditcard,logged-in,-99999,0,,5.0,search engine,app,0
3163467,2,156,product,complete,,22.24,29.44,non-eu/unknown,10,creditcard,guest,-99999,0,,2.0,direct,mobile,0
3032238,4,234,product,complete,,32.0,28.23,local,21,creditcard,guest,-99999,0,,4.0,search engine,desktop,0
3077267,2,55,product,complete,,12.63,31.8,local,18,creditcard,guest,-99999,0,,3.0,direct,mobile,0
3128432,2,97,product,complete,46-55,16.93,,local,-1,4x,logged-in,233,1,ME7O,8.0,direct,desktop,0
3000989,1,54,product,pending,18-25,7.47,29.67,local,20,creditcard,logged-in,191,0,QIB9,10.0,search engine,app,0
3032784,3,134,product,complete,56+,18.87,,local,-1,instore,logged-in,0,2,,5.0,direct,mobile,0
3260649,2,137,product,complete,36-45,16.21,,eu,-1,4x,logged-in,418,0,M0BQ,5.0,direct,desktop,0
3297537,3,161,product,complete,46-55,36.3,30.71,local,13,creditcard,logged-in,387,1,H1KS,8.0,paid,desktop,1
3190374,1,66,product,complete,46-55,10.72,40.36,local,21,creditcard,logged-in,128,1,NZ9Z,3.0,direct,app,0
3174001,3,88,product,complete,36-45,24.39,27.42,local,22,creditcard,logged-in,975,0,,6.0,direct,desktop,0
3017973,1,60,product,complete,,12.7,18.44,local,14,creditcard,logged-in,0,0,,3.0,search engine,desktop,1
3124294,4,188,product,complete,26-35,29.15,42.49,eu,27,creditcard,logged-in,491,0,I7IW,9.0,direct,mobile,1
3282611,2,90,product,complete,46-55,12.61,46.16,local,24,instore,logged-in,-99999,0,,17.0,search engine,desktop,1
3228124,1,17,product,complete,,6.52,,non-eu/unknown,-1,4x,logged-in,533,0,I7IW,9.0,email,desktop,0
3212426,2,76,product,complete,,16.03,,local,-1,3rd party,guest,-99999,1,,7.0,direct,mobile,0
3015578,1,55,product,complete,,9.88,,local,-1,4x,guest,-99999,0,,4.0,direct,mobile,0
3063446,1,52,product,complete,18-25,8.16,,local,-1,instore,logged-in,-99999,0,,4.0,direct,app,0
3034094,1,30,product,complete,,8.09,26.91,local,24,creditcard,logged-in,0,1,,6.0,email,mobile,0
3143847,2,102,product,complete,,22.44,30.04,local,20,creditcard,logged-in,283,1,I7IW,6.0,email,desktop,0
3148802,2,115,product,complete,,,,non-eu/unknown,-1,3rd party,logged-in,723,0,AE1R,,,,0
3087063,4,264,service,complete,26-35,40.95,31.86,local,13,creditcard,logged-in,0,0,,6.0,search engine,mobile,0
3231205,3,99,product,complete,,24.49,,eu,-1,3rd party,guest,-99999,1,,3.0,direct,mobile,0
3040666,2,112,product,complete,,20.68,29.41,local,17,creditcard,guest,-99999,0,,7.0,direct,mobile,0
3174672,1,35,product,complete,26-35,9.12,23.28,local,18,creditcard,logged-in,311,0,UPET,8.0,email,desktop,0
3172746,1,39,product,complete,,11.67,29.39,local,23,creditcard,guest,-99999,0,,2.0,search engine,desktop,0
3256591,1,91,product,complete,46-55,8.19,22.08,local,19,creditcard,logged-in,1208,1,QIB9,6.0,search engine,mobile,0
3290354,3,158,product,complete,,24.06,,eu,-1,3rd party,logged-in,295,1,HXJI,5.0,search engine,desktop,0
3081636,3,146,product,complete,36-45,24.19,27.07,local,23,creditcard,logged-in,0,0,,9.0,email,mobile,0
3180447,2,71,product,complete,,20.85,33.13,eu,16,creditcard,guest,-99999,0,,6.0,direct,mobile,0
3178946,3,107,product,complete,,42.65,35.93,local,12,creditcard,guest,-99999,1,,6.0,search engine,mobile,0
3296824,1,58,service,complete,56+,9.57,34.59,local,21,creditcard,logged-in,-99999,0,,6.0,direct,app,0
3296414,2,145,product,complete,36-45,28.51,,local,-1,4x,logged-in,-99999,0,,5.0,direct,mobile,1
3255156,2,77,product,pending,,23.96,40.95,local,22,creditcard,logged-in,721,1,JYYA,4.0,search engine,mobile,0
3196791,3,183,product,complete,18-25,15.51,,local,-1,instore,logged-in,1488,1,9SL7,7.0,search engine,app,0
3273463,2,89,product,complete,,18.49,,non-eu/unknown,-1,instore,logged-in,1219,0,I7IW,10.0,email,mobile,0
3048965,1,30,product,complete,,10.65,32.88,local,22,creditcard,guest,-99999,0,,7.0,search engine,desktop,0
3047265,1,48,product,complete,18-25,7.02,32.56,local,17,creditcard,logged-in,538,2,ME7O,9.0,direct,mobile,0
3015875,1,36,product,complete,46-55,6.54,37.69,non-eu/unknown,19,creditcard,logged-in,564,0,AE1R,6.0,direct,desktop,0
3109497,1,70,product,complete,36-45,6.39,,local,-1,instore,logged-in,757,1,TZOP,8.0,search engine,mobile,0
3077762,1,44,product,complete,56+,11.53,39.24,local,20,creditcard,logged-in,0,2,,5.0,search engine,app,0
3275997,1,19,product,complete,,,,non-eu/unknown,-1,3rd party,logged-in,400,0,3R3T,,,,0
3111165,1,53,product,complete,,15.46,,local,-1,3rd party,guest,-99999,0,,8.0,search engine,desktop,0
3085241,2,86,service,complete,18-25,12.43,31.65,local,21,creditcard,logged-in,320,0,HQTL,8.0,direct,desktop,0
3229178,1,52,product,complete,18-25,11.63,,local,-1,3rd party,logged-in,293,0,X254,2.0,search engine,app,0
3116734,3,190,service,complete,36-45,30.43,,eu,-2,creditcard,logged-in,291,0,HACU,3.0,direct,mobile,1
3207732,4,302,product,complete,,31.95,,local,0,creditcard,logged-in,720,0,LMYN,2.0,search engine,desktop,1
3084804,2,103,product,complete,,12.72,,local,-1,4x,logged-in,68,0,GIKJ,6.0,search engine,desktop,0
3024997,1,57,product,complete,26-35,9.14,,local,-1,3rd party,logged-in,0,2,,8.0,direct,desktop,0
3206551,3,87,product,complete,,18.39,30.47,local,25,creditcard,guest,-99999,1,,7.0,paid,desktop,0
3102291,2,56,product,complete,18-25,22.11,29.13,local,17,creditcard,guest,-99999,1,,7.0,direct,app,0
3187409,3,115,product,complete,26-35,30.64,29.24,local,12,creditcard,logged-in,0,1,,7.0,direct,desktop,0
3223709,1,31,product,complete,,10.03,31.41,local,25,creditcard,logged-in,1107,0,6QZP,5.0,search engine,mobile,0
3014995,3,178,product,complete,18-25,24.94,30.06,non-eu/unknown,18,creditcard,logged-in,920,2,ME7O,3.0,paid,app,0
3029003,2,125,product,complete,36-45,16.44,,local,-1,3rd party,logged-in,424,0,WZWX,3.0,direct,mobile,0
3139803,1,59,product,complete,,9.95,,non-eu/unknown,0,creditcard,guest,-99999,1,,6.0,direct,mobile,1
3196632,1,67,product,complete,,13.59,33.99,local,22,creditcard,logged-in,1112,2,M0BQ,8.0,direct,mobile,1
